date;open;high;low;close;adjclose;volume;ticker
27/12/2023;141.58999633789062;142.0800018310547;139.88999938964844;140.3699951171875;140.3699951171875;19628600;GOOGL
28/12/2023;140.77999877929688;141.13999938964844;139.75;140.22999572753906;140.22999572753906;16045700;GOOGL
29/12/2023;139.6300048828125;140.36000061035156;138.77999877929688;139.69000244140625;139.69000244140625;18727200;GOOGL
02/01/2024;138.5500030517578;139.4499969482422;136.47999572753906;138.1699981689453;138.1699981689453;23711200;GOOGL
03/01/2024;137.25;139.6300048828125;137.0800018310547;138.9199981689453;138.9199981689453;24212100;GOOGL
04/01/2024;138.4199981689453;139.16000366210938;136.35000610351562;136.38999938964844;136.38999938964844;27137700;GOOGL
05/01/2024;136.75;137.16000366210938;135.14999389648438;135.72999572753906;135.72999572753906;22506000;GOOGL
08/12/2023;145.47999572753906;147.83999633789062;145.39999389648438;147.4199981689453;147.4199981689453;41858000;AMZN
11/12/2023;145.66000366210938;146.19000244140625;143.63999938964844;145.88999938964844;145.88999938964844;50907300;AMZN
12/12/2023;145.52000427246094;147.5;145.3000030517578;147.47999572753906;147.47999572753906;44944300;AMZN
13/12/2023;148.1199951171875;149.4600067138672;146.82000732421875;148.83999633789062;148.83999633789062;52766200;AMZN
14/12/2023;149.92999267578125;150.5399932861328;145.52000427246094;147.4199981689453;147.4199981689453;58400800;AMZN
15/12/2023;148.3800048828125;150.57000732421875;147.8800048828125;149.97000122070312;149.97000122070312;110039100;AMZN
18/12/2023;150.55999755859375;154.85000610351562;150.0500030517578;154.07000732421875;154.07000732421875;62512800;AMZN
19/12/2023;154.39999389648438;155.1199951171875;152.69000244140625;153.7899932861328;153.7899932861328;43171300;AMZN
20/12/2023;152.89999389648438;155.6300048828125;151.55999755859375;152.1199951171875;152.1199951171875;50322100;AMZN
21/12/2023;153.3000030517578;153.97000122070312;152.10000610351562;153.83999633789062;153.83999633789062;36305700;AMZN
22/12/2023;153.77000427246094;154.35000610351562;152.7100067138672;153.4199981689453;153.4199981689453;29480100;AMZN
26/12/2023;153.55999755859375;153.97999572753906;153.02999877929688;153.41000366210938;153.41000366210938;25067200;AMZN
27/12/2023;153.55999755859375;154.77999877929688;153.1199951171875;153.33999633789062;153.33999633789062;31434700;AMZN
28/12/2023;153.72000122070312;154.0800018310547;152.9499969482422;153.3800048828125;153.3800048828125;27057000;AMZN
29/12/2023;153.10000610351562;153.88999938964844;151.02999877929688;151.94000244140625;151.94000244140625;39789000;AMZN
02/01/2024;151.5399932861328;152.3800048828125;148.38999938964844;149.92999267578125;149.92999267578125;47339400;AMZN
03/01/2024;149.1999969482422;151.0500030517578;148.3300018310547;148.47000122070312;148.47000122070312;49425500;AMZN
04/01/2024;145.58999633789062;147.3800048828125;144.0500030517578;144.57000732421875;144.57000732421875;56039800;AMZN
05/01/2024;144.69000244140625;146.58999633789062;144.52999877929688;145.24000549316406;145.24000549316406;45124800;AMZN
08/12/2023;465.95001220703125;477.4100036621094;465.5;475.05999755859375;475.05999755859375;35880300;NVDA
11/12/2023;474.9100036621094;475.30999755859375;458.29998779296875;466.2699890136719;466.2699890136719;50972800;NVDA
12/12/2023;460.4599914550781;476.6600036621094;460.4599914550781;476.57000732421875;476.57000732421875;37238700;NVDA
13/12/2023;476.2900085449219;485.94000244140625;476.0799865722656;480.8800048828125;480.8800048828125;44779200;NVDA
14/12/2023;483.8999938964844;486.70001220703125;474.2200012207031;483.5;483.5;39123200;NVDA
15/12/2023;481.94000244140625;494.0400085449219;481.20001220703125;488.8999938964844;488.8999938964844;47947800;NVDA
18/12/2023;494.0;504.3299865722656;491.5;500.7699890136719;500.7699890136719;41258700;NVDA
19/12/2023;494.239990234375;497.0;488.95001220703125;496.0400085449219;496.0400085449219;46444400;NVDA
20/12/2023;496.54998779296875;499.989990234375;480.9800109863281;481.1099853515625;481.1099853515625;39789400;NVDA
21/12/2023;488.1099853515625;490.95001220703125;484.19000244140625;489.8999938964844;489.8999938964844;30042500;NVDA
22/12/2023;491.95001220703125;493.8299865722656;484.6700134277344;488.29998779296875;488.29998779296875;25213900;NVDA
26/12/2023;489.67999267578125;496.0;489.6000061035156;492.7900085449219;492.7900085449219;24420000;NVDA
27/12/2023;495.1099853515625;496.79998779296875;490.8500061035156;494.1700134277344;494.1700134277344;23364800;NVDA
28/12/2023;496.42999267578125;498.8399963378906;494.1199951171875;495.2200012207031;495.2200012207031;24658700;NVDA
29/12/2023;498.1300048828125;499.9700012207031;487.510009765625;495.2200012207031;495.2200012207031;38869000;NVDA
02/01/2024;492.44000244140625;492.95001220703125;475.95001220703125;481.67999267578125;481.67999267578125;41125400;NVDA
03/01/2024;474.8500061035156;481.8399963378906;473.20001220703125;475.69000244140625;475.69000244140625;32089600;NVDA
04/01/2024;477.6700134277344;485.0;475.0799865722656;479.9800109863281;479.9800109863281;30653500;NVDA
05/01/2024;484.6199951171875;495.4700012207031;483.05999755859375;490.9700012207031;490.9700012207031;41456800;NVDA
08/12/2023;323.0899963378906;333.1700134277344;323.0;332.75;332.75;14077500;META
11/12/2023;329.3999938964844;329.8900146484375;320.0;325.2799987792969;325.2799987792969;25802500;META
12/12/2023;324.6000061035156;334.4700012207031;324.55999755859375;334.2200012207031;334.2200012207031;18485500;META
13/12/2023;333.92999267578125;338.3699951171875;332.6400146484375;334.739990234375;334.739990234375;16353300;META
14/12/2023;333.8500061035156;334.70001220703125;328.6400146484375;333.1700134277344;333.1700134277344;19607300;META
15/12/2023;331.989990234375;338.6600036621094;331.2200012207031;334.9200134277344;334.9200134277344;30001600;META
18/12/2023;337.4800109863281;347.55999755859375;337.0199890136719;344.6199951171875;344.6199951171875;18993900;META
19/12/2023;345.5799865722656;353.6000061035156;345.1199951171875;350.3599853515625;350.3599853515625;17729400;META
20/12/2023;348.6499938964844;354.9599914550781;347.7900085449219;349.2799987792969;349.2799987792969;16369900;META
21/12/2023;352.9800109863281;356.4100036621094;349.2099914550781;354.0899963378906;354.0899963378906;15289600;META
22/12/2023;355.5799865722656;357.20001220703125;351.2200012207031;353.3900146484375;353.3900146484375;11764200;META
26/12/2023;354.989990234375;356.9800109863281;353.45001220703125;354.8299865722656;354.8299865722656;9898600;META
27/12/2023;356.07000732421875;359.0;355.30999755859375;357.8299865722656;357.8299865722656;13207900;META
28/12/2023;359.70001220703125;361.8999938964844;357.80999755859375;358.32000732421875;358.32000732421875;11798800;META
29/12/2023;358.989990234375;360.0;351.82000732421875;353.9599914550781;353.9599914550781;14980500;META
02/01/2024;351.32000732421875;353.1600036621094;340.010009765625;346.2900085449219;346.2900085449219;19042200;META
03/01/2024;344.9800109863281;347.95001220703125;343.17999267578125;344.4700012207031;344.4700012207031;15451100;META
04/01/2024;344.5;348.1499938964844;343.3999938964844;347.1199951171875;347.1199951171875;12099900;META
05/01/2024;346.989990234375;353.5;346.260009765625;351.95001220703125;351.95001220703125;13920700;META
08/12/2023;240.27000427246094;245.27000427246094;239.27000427246094;243.83999633789062;243.83999633789062;102980100;TSLA
11/12/2023;242.74000549316406;243.44000244140625;237.4499969482422;239.74000549316406;239.74000549316406;97913900;TSLA
12/12/2023;238.5500030517578;238.99000549316406;233.8699951171875;237.00999450683594;237.00999450683594;95328300;TSLA
13/12/2023;234.19000244140625;240.3000030517578;228.1999969482422;239.2899932861328;239.2899932861328;146286300;TSLA
14/12/2023;241.22000122070312;253.8800048828125;240.7899932861328;251.0500030517578;251.0500030517578;160829200;TSLA
15/12/2023;251.2100067138672;254.1300048828125;248.3000030517578;253.5;253.5;135720800;TSLA
18/12/2023;253.77999877929688;258.739990234375;251.36000061035156;252.0800018310547;252.0800018310547;116416500;TSLA
19/12/2023;253.47999572753906;258.3399963378906;253.00999450683594;257.2200012207031;257.2200012207031;106737400;TSLA
20/12/2023;256.4100036621094;259.8399963378906;247.0;247.13999938964844;247.13999938964844;125097000;TSLA
21/12/2023;251.89999389648438;254.8000030517578;248.5500030517578;254.5;254.5;109594200;TSLA
22/12/2023;256.760009765625;258.2200012207031;251.3699951171875;252.5399932861328;252.5399932861328;93249800;TSLA
26/12/2023;254.49000549316406;257.9700012207031;252.91000366210938;256.6099853515625;256.6099853515625;86892400;TSLA
27/12/2023;258.3500061035156;263.3399963378906;257.5199890136719;261.44000244140625;261.44000244140625;106494400;TSLA
28/12/2023;263.6600036621094;265.1300048828125;252.7100067138672;253.17999267578125;253.17999267578125;113619900;TSLA
29/12/2023;255.10000610351562;255.19000244140625;247.42999267578125;248.47999572753906;248.47999572753906;100615300;TSLA
02/01/2024;250.0800018310547;251.25;244.41000366210938;248.4199981689453;248.4199981689453;104654200;TSLA
03/01/2024;244.97999572753906;245.67999267578125;236.32000732421875;238.4499969482422;238.4499969482422;121082600;TSLA
04/01/2024;239.25;242.6999969482422;237.72999572753906;237.92999267578125;237.92999267578125;102629300;TSLA
05/01/2024;236.86000061035156;240.1199951171875;234.89999389648438;237.49000549316406;237.49000549316406;92379400;TSLA
08/12/2023;927.8400268554688;950.72998046875;910.530029296875;944.2999877929688;939.977783203125;6963800;AVGO
11/12/2023;957.010009765625;1039.510009765625;956.0900268554688;1029.239990234375;1024.529052734375;10118400;AVGO
12/12/2023;1027.989990234375;1079.3900146484375;1024.5799560546875;1072.280029296875;1067.3720703125;9024200;AVGO
13/12/2023;1068.0;1099.780029296875;1062.5400390625;1089.68994140625;1084.7022705078125;7165400;AVGO
14/12/2023;1092.1800537109375;1121.4599609375;1090.280029296875;1106.489990234375;1101.4254150390625;6696400;AVGO
15/12/2023;1095.219970703125;1149.8800048828125;1094.6199951171875;1129.739990234375;1124.5689697265625;11848900;AVGO
18/12/2023;1120.800048828125;1151.8199462890625;1118.6400146484375;1147.0;1141.75;5474100;AVGO
19/12/2023;1142.0;1150.4599609375;1132.510009765625;1139.5799560546875;1139.5799560546875;3602000;AVGO
20/12/2023;1132.699951171875;1141.3599853515625;1109.260009765625;1110.3800048828125;1110.3800048828125;3452300;AVGO
21/12/2023;1132.6500244140625;1135.4200439453125;1115.0;1127.2900390625;1127.2900390625;2410600;AVGO
22/12/2023;1127.97998046875;1132.0;1113.530029296875;1121.97998046875;1121.97998046875;1907000;AVGO
26/12/2023;1124.239990234375;1135.5;1123.02001953125;1131.8900146484375;1131.8900146484375;1679300;AVGO
27/12/2023;1136.0;1139.5699462890625;1122.9599609375;1126.1700439453125;1126.1700439453125;2005500;AVGO
28/12/2023;1131.68994140625;1132.239990234375;1119.050048828125;1122.4100341796875;1122.4100341796875;2124700;AVGO
29/12/2023;1121.4599609375;1124.3800048828125;1114.6700439453125;1116.25;1116.25;2054900;AVGO
02/01/2024;1092.1199951171875;1102.0;1077.0899658203125;1085.3800048828125;1085.3800048828125;2883100;AVGO
03/01/2024;1070.199951171875;1075.0;1055.31005859375;1058.5799560546875;1058.5799560546875;3473500;AVGO
04/01/2024;1057.9599609375;1069.5;1047.3699951171875;1049.010009765625;1049.010009765625;2565800;AVGO
05/01/2024;1051.5999755859375;1055.4599609375;1041.510009765625;1049.280029296875;1049.280029296875;2247000;AVGO
08/12/2023;608.5999755859375;613.6099853515625;607.72998046875;610.780029296875;597.1995239257812;1502100;COST
11/12/2023;621.969970703125;625.030029296875;618.760009765625;623.8599853515625;609.9886474609375;2139300;COST
12/12/2023;627.4400024414062;629.6900024414062;623.2100219726562;629.5;615.5032348632812;2374400;COST
13/12/2023;633.9199829101562;642.5999755859375;631.0;642.0;627.7252807617188;2436900;COST
14/12/2023;641.1799926757812;641.9000244140625;630.2999877929688;630.780029296875;616.7548217773438;3839200;COST
15/12/2023;641.5;661.8800048828125;640.5;658.8200073242188;644.1713256835938;8805200;COST
18/12/2023;664.5;681.9099731445312;661.0999755859375;681.239990234375;666.0927734375;5733400;COST
19/12/2023;675.0;680.7999877929688;669.1199951171875;677.739990234375;662.6705932617188;3437300;COST
20/12/2023;671.7899780273438;674.3499755859375;660.7999877929688;661.0;646.3028564453125;3782700;COST
21/12/2023;665.8599853515625;667.3400268554688;659.4500122070312;665.1599731445312;650.3703002929688;2388400;COST
22/12/2023;668.0;673.27001953125;666.0;671.5999755859375;656.6671142578125;1639500;COST
26/12/2023;673.010009765625;675.8599853515625;670.780029296875;674.6199951171875;659.6199951171875;1774800;COST
27/12/2023;662.7000122070312;668.5800170898438;660.4000244140625;666.7999877929688;666.7999877929688;1875900;COST
28/12/2023;665.8499755859375;666.8599853515625;661.5900268554688;663.0999755859375;663.0999755859375;1496900;COST
29/12/2023;661.0;663.1900024414062;657.1599731445312;660.0800170898438;660.0800170898438;1947000;COST
02/01/2024;655.5800170898438;657.7999877929688;649.5;650.6500244140625;650.6500244140625;2657700;COST
03/01/2024;651.2100219726562;655.4500122070312;643.0999755859375;644.6900024414062;644.6900024414062;2612600;COST
04/01/2024;642.0800170898438;649.9000244140625;640.510009765625;648.3499755859375;648.3499755859375;2171100;COST
05/01/2024;656.1799926757812;659.6500244140625;652.239990234375;656.010009765625;656.010009765625;2232100;COST
08/12/2023;695.3400268554688;702.8300170898438;694.030029296875;696.4299926757812;696.4299926757812;920600;ASML
11/12/2023;704.719970703125;713.489990234375;702.5999755859375;710.239990234375;710.239990234375;1585000;ASML
12/12/2023;714.9199829101562;720.97998046875;711.3099975585938;720.5599975585938;720.5599975585938;880100;ASML
13/12/2023;724.6500244140625;738.6799926757812;720.739990234375;735.2899780273438;735.2899780273438;1037200;ASML
14/12/2023;744.2999877929688;755.989990234375;744.2999877929688;753.7100219726562;753.7100219726562;1446600;ASML
15/12/2023;753.7100219726562;760.3300170898438;749.6199951171875;752.9600219726562;752.9600219726562;1469000;ASML
18/12/2023;747.3699951171875;747.7999877929688;736.3200073242188;742.0599975585938;742.0599975585938;808900;ASML
19/12/2023;743.0;745.0800170898438;740.530029296875;744.719970703125;744.719970703125;571000;ASML
20/12/2023;739.5999755859375;749.8599853515625;729.6099853515625;729.6099853515625;729.6099853515625;1007600;ASML
21/12/2023;744.1699829101562;755.9199829101562;743.5499877929688;755.27001953125;755.27001953125;868200;ASML
22/12/2023;752.8400268554688;755.8200073242188;749.1099853515625;752.530029296875;752.530029296875;597300;ASML
26/12/2023;750.0999755859375;765.7999877929688;750.0;762.6799926757812;762.6799926757812;509000;ASML
27/12/2023;760.8200073242188;764.47998046875;758.3499755859375;764.030029296875;764.030029296875;486900;ASML
28/12/2023;762.0700073242188;763.0900268554688;757.8099975585938;757.8499755859375;757.8499755859375;468000;ASML
29/12/2023;758.030029296875;760.3499755859375;752.3300170898438;756.9199829101562;756.9199829101562;517900;ASML
02/01/2024;730.0;730.77001953125;714.1400146484375;716.9199829101562;716.9199829101562;1368700;ASML
03/01/2024;700.5999755859375;706.6400146484375;699.5999755859375;703.3699951171875;703.3699951171875;952000;ASML
04/01/2024;698.0;709.510009765625;697.510009765625;700.2899780273438;700.2899780273438;752100;ASML
05/01/2024;700.760009765625;709.7899780273438;699.5999755859375;703.3400268554688;703.3400268554688;579200;ASML
08/12/2023;605.0;610.22998046875;601.2999877929688;610.010009765625;610.010009765625;2498800;ADBE
11/12/2023;616.8800048828125;627.8200073242188;614.3400268554688;625.2000122070312;625.2000122070312;3270600;ADBE
12/12/2023;625.8599853515625;633.8900146484375;623.0;633.6599731445312;633.6599731445312;2968900;ADBE
13/12/2023;630.4099731445312;632.4500122070312;618.030029296875;624.260009765625;624.260009765625;6188500;ADBE
14/12/2023;593.0;593.1599731445312;578.2999877929688;584.6400146484375;584.6400146484375;11315300;ADBE
15/12/2023;580.5999755859375;591.6599731445312;578.2000122070312;584.6799926757812;584.6799926757812;8663700;ADBE
18/12/2023;591.52001953125;603.1300048828125;586.6199951171875;599.1300048828125;599.1300048828125;5452000;ADBE
19/12/2023;600.0;612.7100219726562;598.0800170898438;604.6400146484375;604.6400146484375;4150700;ADBE
20/12/2023;600.7100219726562;610.6799926757812;595.0700073242188;596.0599975585938;596.0599975585938;2587300;ADBE
21/12/2023;603.0;607.4000244140625;594.8200073242188;600.1400146484375;600.1400146484375;3192800;ADBE
22/12/2023;600.7999877929688;601.8599853515625;596.0;598.75;598.75;1659800;ADBE
26/12/2023;598.9199829101562;601.6900024414062;596.5;598.260009765625;598.260009765625;1595100;ADBE
27/12/2023;598.5999755859375;599.7899780273438;593.7100219726562;596.0800170898438;596.0800170898438;1394900;ADBE
28/12/2023;597.4400024414062;599.0399780273438;593.6300048828125;595.52001953125;595.52001953125;1702600;ADBE
29/12/2023;596.0900268554688;600.75;592.9400024414062;596.5999755859375;596.5999755859375;1893900;ADBE
02/01/2024;589.510009765625;590.4400024414062;576.760009765625;580.0700073242188;580.0700073242188;2840200;ADBE
03/01/2024;574.5800170898438;577.2999877929688;570.1900024414062;571.7899780273438;571.7899780273438;2478000;ADBE
04/01/2024;570.989990234375;572.9099731445312;566.6599731445312;567.0499877929688;567.0499877929688;2092100;ADBE
05/01/2024;563.5;569.52001953125;563.3400268554688;564.5999755859375;564.5999755859375;1922900;ADBE
08/12/2023;167.0399932861328;167.1199951171875;165.27000427246094;165.67999267578125;165.67999267578125;5114900;PEP
11/12/2023;167.44000244140625;168.1300048828125;166.4600067138672;167.82000732421875;167.82000732421875;6912600;PEP
12/12/2023;169.27999877929688;169.27999877929688;167.7100067138672;168.47000122070312;168.47000122070312;4515800;PEP
13/12/2023;168.5399932861328;172.0500030517578;168.1199951171875;172.00999450683594;172.00999450683594;6082100;PEP
14/12/2023;171.64999389648438;171.97000122070312;167.94000244140625;168.25;168.25;7119300;PEP
15/12/2023;167.4499969482422;168.50999450683594;166.4499969482422;167.0;167.0;17731300;PEP
18/12/2023;168.05999755859375;170.25;167.41000366210938;168.91000366210938;168.91000366210938;5439500;PEP
19/12/2023;167.94000244140625;168.8300018310547;167.30999755859375;167.9499969482422;167.9499969482422;4855900;PEP
20/12/2023;166.50999450683594;167.47000122070312;165.6699981689453;165.69000244140625;165.69000244140625;5157800;PEP
21/12/2023;166.5;167.10000610351562;165.38999938964844;166.97000122070312;166.97000122070312;4374000;PEP
22/12/2023;167.36000061035156;168.1699981689453;166.86000061035156;167.67999267578125;167.67999267578125;3030100;PEP
26/12/2023;167.64999389648438;169.4199981689453;167.25;168.86000061035156;168.86000061035156;2779200;PEP
27/12/2023;168.89999389648438;169.49000549316406;168.36000061035156;169.39999389648438;169.39999389648438;3502500;PEP
28/12/2023;169.39999389648438;169.5399932861328;168.6999969482422;169.38999938964844;169.38999938964844;2911100;PEP
29/12/2023;169.33999633789062;170.07000732421875;169.1699981689453;169.83999633789062;169.83999633789062;3291500;PEP
02/01/2024;169.52000427246094;172.99000549316406;169.19000244140625;172.91000366210938;172.91000366210938;5743100;PEP
03/01/2024;175.0;175.1999969482422;172.6999969482422;172.9499969482422;172.9499969482422;5588200;PEP
04/01/2024;171.61000061035156;173.52999877929688;170.5800018310547;171.47000122070312;171.47000122070312;6283200;PEP
05/01/2024;171.57000732421875;171.57000732421875;167.55999755859375;168.94000244140625;168.94000244140625;5251100;PEP
08/12/2023;129.5399932861328;131.0;126.88999938964844;128.9199981689453;128.9199981689453;89273900;AMD
11/12/2023;130.55999755859375;135.0399932861328;128.25;134.41000366210938;134.41000366210938;98668300;AMD
12/12/2023;132.25;139.88999938964844;131.89999389648438;137.61000061035156;137.61000061035156;111677800;AMD
13/12/2023;137.97000122070312;139.24000549316406;136.02999877929688;138.19000244140625;138.19000244140625;70651600;AMD
14/12/2023;138.88999938964844;141.82000732421875;135.72999572753906;138.0;138.0;76115200;AMD
15/12/2023;139.52000427246094;140.88999938964844;137.25;139.14999389648438;139.14999389648438;70178600;AMD
18/12/2023;139.14999389648438;139.7899932861328;137.64999389648438;138.89999389648438;138.89999389648438;45199500;AMD
19/12/2023;138.57000732421875;143.47000122070312;138.55999755859375;140.14999389648438;140.14999389648438;63739800;AMD
20/12/2023;139.0;139.5800018310547;135.3699951171875;135.47000122070312;135.47000122070312;54671700;AMD
21/12/2023;138.13999938964844;139.97999572753906;137.3800048828125;139.91000366210938;139.91000366210938;47179400;AMD
22/12/2023;140.47999572753906;140.6999969482422;138.30999755859375;139.60000610351562;139.60000610351562;35370400;AMD
26/12/2023;140.07000732421875;143.85000610351562;139.9199981689453;143.41000366210938;143.41000366210938;47157400;AMD
